Latitud,Longitud,Regional,Provincia,Ciudad,Tipo_CS,Nombre_agencia,Sector,Direccion,Telefono,Supervisor,Entrega_en_oficina,Hora_promedio_entrega,Horario_Lunes_Viernes,Horario_fin_semana,Email
-2.9100416,-79.0222435,SUR,AZUAY,CUENCA,CRESS,CUENCA_12 DE OCTUBRE,SUR,12 DE OCTUBRE E ISABEL LA CATOLICA FRENTE AL REGISTO DE LA PROPIEDAD,0985924615,ROSA HERMELINDA QUITO SINCHI,SI,10H30,09H30 A 18H30,09H00 A 12H30,cs12deoctubre.cuenca@gmail.com
-2.915252,-79.037773,SUR,AZUAY,CUENCA,CRESS,CUENCA_AMERICAS,SUR,AV. DE LAS AMERICAS S/N Y NICOLAS ROCHA,07-4104389,ROSA HERMELINDA QUITO SINCHI,NO,-,09H00 A 13H30 - 15H30 A 18H30,N/A,csamericas.cuenca@gmail.com
-2.895318,-79.019016,SUR,AZUAY,CUENCA,DIRECTO,CUENCA_AV 12 DE ABRIL,CENTRO,AV 12 ABRIL Y UNIDAD NACIONAL,07-3732000 EXT 7303,ROSA HERMELINDA QUITO SINCHI,SI,-,09:00 A 13:00 - 15:00 A 19:30,09H00 A 12H30,csav12deabril.cuenca@servientrega.com.ec
-2.864923,-78.968645,SUR,AZUAY,CUENCA,CRESS,CUENCA_AV 25 DE MARZO,NORTE,AV 25 DE MARZO Y JUAN STROBELL ( FRENTE COLEGIO SUDAMERICANO),07-2891232,ROSA HERMELINDA QUITO SINCHI,SI,-,07:00 a 18:00,07:00 a 18:00,csav25demarzo.cuenca@gmail.com
-2.8882719,-78.9801102,SUR,AZUAY,CUENCA,CRESS,CUENCA_AV HURTADO DE MENDOZA,NORTE,AV HURTADO DE MENDOZA Y LLANGANATIS,0969067627,ROSA HERMELINDA QUITO SINCHI,SI,10H00,09H00 A 18H30,09H00 A 12H30,csavhurtadodemendoza.cuenca@gmail.com
-2.9131986,-79.0307227,SUR,AZUAY,CUENCA,CRESS,CUENCA_AV LOJA,SUR,LOJA S/N Y AV. DON BOSCO,958889363,ROSA HERMELINDA QUITO SINCHI,SI,10H30,08:00 A 12:30 -15:00 A 18:30,09:00 A 12:30,csavloja.cuenca@gmail.com
-2.8735307,-79.0044275,SUR,AZUAY,CUENCA,CRESS,CUENCA_AV MIRAFLORES,NORTE,CALLE MAPANAGUA S/N Y MANUEL ANTONIO MUÑOZ BORRERO JUNTO A ACCSESSNET,0990313030,ROSA HERMELINDA QUITO SINCHI,SI,11H00,09H00 A 18H00,09H00 A 12H30,csavmiraflores.cuenca@gmail.com
-2.8858214,-79.0081914,SUR,AZUAY,CUENCA,CRESS,CUENCA_AV. AMERICAS_LA BASILICA,CENTRO,AV DE LAS AMERICAS 4-112 Y NICANOR MERCHAN FRENTE A LA BASILICA,0964031530,ROSA HERMELINDA QUITO SINCHI,SI,11H00,09H00 A 13H00 - 15H00 A 18H30,09H00 A 12H30,cslabasilica.cuenca@gmail.com
-2.8891569,-78.9886905,SUR,AZUAY,CUENCA,DIRECTO,CUENCA_AV. GIL RAMIREZ DAVALOS,NORTE,AV.GIL RAMIREZ DAVALOS Y FRANCISCO PIZARRO N3-89 FRENTE A LA GASOLINERA PYS,043732000 EXT 7422,ROSA HERMELINDA QUITO SINCHI,SI,09H30,08H30 A 19H30,08H30 A 12H30,csavgilramirezdavalos.cuenca@servientrega.com.ec
-2.8971619,-78.9786549,SUR,AZUAY,CUENCA,CRESS,CUENCA_AV. GONZALEZ SUAREZ - MONAY,NORTE,AV. GONZALEZ SUAREZ S/N Y PANCHO VILLA 1 REF A UNA CUADRA DEL MONAY SHOPPING,0968114811,ROSA HERMELINDA QUITO SINCHI,SI,10H30,08H30 A 18H30,08H30 A 12H30,csavgonzalezsuarezmonay.cuenca@gmail.com
-2.92064,-79.06527,SUR,AZUAY,CUENCA,CRESS,CUENCA_AV. RICARDO DURAN,NORTE,AV. RICARDO DURAN Y 8 DE SEPTIEMBRE A UNA CUADRA DEL SINDICATO DE CHOFERES,0982370468,ROSA HERMELINDA QUITO SINCHI,SI,11H30,08H30 A 17H30,08H30 A 12H00,csavricardoduran.cuenca@gmail.com
-2.88161,-87.9620971,SUR,AZUAY,CUENCA,CRESS,CUENCA_CDLA KENNEDY,NORTE,PANAMERICANA NORTE Y ESCUADRON CEDENO,0983882127,ROSA HERMELINDA QUITO SINCHI,SI,10H00,09H00 A 13H00 - 15H00 A 18H00,09H00 A 12H30,cscdlakennedy.cuenca@gmail.com
-2.854243,-78.9129855,SUR,AZUAY,CUENCA,CRESS,CUENCA_CHALLUABAMBA,NORTE,CULTURA JAMA COAQUE Y AV. DEL BOMBERO,074075555,ROSA HERMELINDA QUITO SINCHI,NO,N/A,09H00 A 18H30,09H00 A 12H30,cschalluabamba.cuenca@gmail.com
-2.9261498,-78.9760193,SUR,AZUAY,CUENCA,CONCESION,CUENCA_CHILCAPAMBA,SUR,VIA CHILCAPAMBA S/N Y VALLE A 5 CUADRAS DE LA IGLESIA DEL VALLE,0992037822,ROSA HERMELINDA QUITO SINCHI,SI,10H00,08H30 A 13H00 - 14H00 A 18H30,08H30 A 12H30,cschilcapamba.cuenca@gmail.com
-2.84447,-78.8934349.17,SUR,AZUAY,CUENCA,DIRECTO,CUENCA_CL PANAMERICANA NORTE,NORTE,PANAMERICANA NORTE S/N KM 14 SECTOR CHALLUABAMBA,3732000 EXT 7306,ROSA HERMELINDA QUITO SINCHI,SI,08H30,08H30 A 19H30,08H30 A 15H00,csclpanamericananorte.cuenca@servientrega.com.ec
-2.915859,-79.010791,SUR,AZUAY,CUENCA,CRESS,CUENCA_DON BOSCO,SUR,AV. DON BOSCO 1-9 Y AV. SOLANO,0987177896,ROSA HERMELINDA QUITO SINCHI,SI,09H30,08:30 a 13:00 - 14:30 a 18:30,09H00 A 12:30,csdonbosco.cuenca@gmail.com
-2.901899,-78.996152,SUR,AZUAY,CUENCA,CRESS,CUENCA_EDIFICIO CONSORCIO,CENTRO,JAIME ROLDOS 4-40 Y HUAYNACAPAC,0995049360,ROSA HERMELINDA QUITO SINCHI,NO,-,09H00 A 18H30,10H00 A 12H00,csedificioconsorcio.cuenca@gmail.com
-2.889764,-78.963939,SUR,AZUAY,CUENCA,CRESS,CUENCA_GONZALES SUAREZ,NORTE,FEDERICO GONZALEZ SUAREZ Y AV DE LAS AMERICAS - PARROQUIA MACHANGARA,0996115542,ROSA HERMELINDA QUITO SINCHI,NO,-,08H30 A 18H30,08H30 A 12H30,csgonzalessuarez.cuenca@gmail.com
-2.900268,-79.003118,SUR,AZUAY,CUENCA,CRESS,CUENCA_JUAN JARAMILLO,CENTRO,JUAN JARAMILLO 6-82 Y ANTONIO BORRERO,09-98535295,ROSA HERMELINDA QUITO SINCHI,NO,-,08H30 A 18H30,09H00 A 12H30,csjuanjaramillo.cuenca@gmail.com
-2.893449,-79.003126,SUR,AZUAY,CUENCA,DIRECTO,CUENCA_LUIS CORDERO,CENTRO,LUIS CORDERO 12-64 E/ SANGURIMA Y VEGA MUNOZ,07-3732000 EXT 7302,ROSA HERMELINDA QUITO SINCHI,SI,10H00,09:00 A 13:00 - 14:00 A 19:00,09:00 A 12:30,csluiscordero.cuenca@servientrega.com.ec
-2%2C896446,-78%2C9978924,SUR,AZUAY,CUENCA,CRESS,CUENCA_MARISCAL LAMAR,CENTRO,CALLE MARISCAL LAMAR 2-28 Y MANUEL VEGA REF ENRRE EL BANCO DEL PACIFICO Y EL SUPERMERCADO SANTA CECILIA,0983205574,ROSA HERMELINDA QUITO SINCHI,SI,10H00,09H00 A 18H30,09H00 A 12H30,csmariscallamar.cuenca@gmail.com
-2.898301,-79.0030198,SUR,AZUAY,CUENCA,CRESS,CUENCA_MARISCAL SUCRE,ESTE,MARISCAL SUCRE S/N Y ANTONIO BORRERO CORTAZAR FRENTE A FARMACIA POPULAR,0959061009,ROSA HERMELINDA QUITO SINCHI,NO,no labora,08H00 A 19H00,09H00 A 17H00,veronica.armas@cislatam.com
-2.8547775,-78.9907789,SUR,AZUAY,CUENCA,CRESS,CUENCA_MAYANCELA,NORTE,CARRETERA DE LA COMPANIA S/N Y SENDERO Q DIAGONAL A MR MUEBLES,0989934736,ROSA HERMELINDA QUITO SINCHI,NO,11H00,08H00 A 18H00,08H00 A 12H00,csmayancela.cuenca@gmail.com
-2.9027881,-79.0280306,SUR,AZUAY,CUENCA,CRESS,CUENCA_MEXICO Y ELOY,SUR,AV MEXICO Y EL SALVADOR,0993828855,ROSA HERMELINDA QUITO SINCHI,SI,11H00,08:30 A 18:30,09:00 A12:30,csmexico.cuenca1@gmail.com
-2.9089542,-79.0002273,SUR,AZUAY,CUENCA,CRESS,CUENCA_MIGUEL CORDERO DAVILA,CENTRO,MIGUEL CORDERO DAVILA 1-66 Y PAUCARBAMBA,0992237642,ROSA HERMELINDA QUITO SINCHI,SI,10H30,09H00 A 18H30,09H00 A 12H00,CSMIGUELCORDERODAVILA.CUENCA@GMAIL.COM
-2.906509,-79.043642,SUR,AZUAY,CUENCA,CRESS,CUENCA_MISICATA,SUR,1 DE SEPTIEMBRE Y GUALAQUIZA,0983629408,ROSA HERMELINDA QUITO SINCHI,SI,11H00,09H00 A 13H00 - 14H30 A 18H30,09H00 A 12H30,CSMISICATA.CUENCA@GMAIL.COM
-2.936796,-79.045853,SUR,AZUAY,CUENCA,CRESS,CUENCA_NARANCAY,SUR,PANAMERICANA SUR JUNTO A SUPERMERCADO EL ECONOMICO DEL SUR,0982370468,ROSA HERMELINDA QUITO SINCHI,SI,11H00,08H00 A 12H00 - 13H30 A 18H00,08H30 A 12H00,csnarancaysur.cuenca@gmail.com
-2.8866,-79.0432,SUR,AZUAY,CUENCA,CRESS,CUENCA_ORDONEZ LASO,OESTE,AV ORDONES LASO S/N A MEDIA CUADRA DE LA GASOLINERA CLYAN,09-99850626,ROSA HERMELINDA QUITO SINCHI,SI,10H00,08H30 A 13H00 - 15H00 A 18H30,09H00 A 12H30,csordonezlaso.cuenca@gmail.com
-2.90748,-78.9963798,SUR,AZUAY,CUENCA,CRESS,CUENCA_PASEO DE LOS CANARIS,ESTE,AV PASEO DE LOS CANARIS Y HERNANDO LEOPULLA,0984487147,ROSA HERMELINDA QUITO SINCHI,SI,12H00,08H00 A 19H00,08H00 A 12H30,CSPASEOCANARIS.CUENCA@GMAIL.COM
-2.873145,-78.98033,SUR,AZUAY,CUENCA,CRESS,CUENCA_PATAMARCA,NORTE,VA PATAMARCA S/N Y PALMIRA,0995742801,ROSA HERMELINDA QUITO SINCHI,NO,-,09:00 a 17:00,09:00 A 12:30,cspatamarca.cuenca@gmail.com
-2.8698064,-79.0395113,SUR,AZUAY,CUENCA,CRESS,CUENCA_RACAR,OESTE,CALLE DE LOS CEREZOS A UNA CUADRA DEL CC RACAR PLAZA,0997027373,ROSA HERMELINDA QUITO SINCHI,SI,12H00,09H00 A 17H30,09H00 A 12H00,cscalledeloscerezos.cuenca@gmail.com
-2.9199722,-79.0105278,SUR,AZUAY,CUENCA,CRESS,CUENCA_REDONDEL DE TURI,SUR,AUTOPISTA CUENCA AZOGUES Y CAMINO A TURI,0991160922,ROSA HERMELINDA QUITO SINCHI,SI,10H00,08H30 A 18H00,08H30 A 12H00,csredondelturi.cuenca@gmail.com
-2.233705,-79.900209,SUR,AZUAY,CUENCA,CRESS,CUENCA_REMIGIO,CENTRO,AV. REMIGIO CRESPO Y GUAYAS,07-4034636- 0983000623,ROSA HERMELINDA QUITO SINCHI,SI,11H00,09H00 A 19H00,09H00 A 12H30,csremigio.cuenca@gmail.com
-2.9070748,-79.010963,SUR,AZUAY,CUENCA,DIRECTO,CUENCA_REMIGIO CRESPO PRINCIPAL,CENTRO,REMIGIO CRESPO TORAL Y AV. SOLANO JUNTO A GRIFINE HOME CENTER,7321 - 0968195165,ROSA HERMELINDA QUITO SINCHI,SI,10H00,08H30 A 19H00,09H00 A 12H30,csremigiocrespoprincipal.cuenca@servientrega.com.ec
-2.8963132,-79.0494268,SUR,AZUAY,CUENCA,CRESS,CUENCA_SAN JOAQUIN,SUR,AV. PADRE FERNANDO VEGA S/N Y CALLE 24 A MEDIA CUADRA DEL RESTAURANTE LAS PALMERAS,0991005317,ROSA HERMELINDA QUITO SINCHI,SI,11H00,09H00 A 12H00 - 13H00 A 18H00,09H00 A 12H30,cssanjoaquin.cuenca@gmail.com
-2.879598,-79.067540,SUR,AZUAY,CUENCA,CRESS,CUENCA_SAYAUSI SANTA MARIA,CENTRO,AV. ORDOÑEZ LASSO S/N Y CALLE DE LA DULCAMARA A LADO DE TABERNA DE MOE´S,0964091700,ROSA HERMELINDA QUITO SINCHI,SI,13H00,08H00 A 13H30 - 14H00 A 17H45,09H00 A 12H00,cssayausisantamaria.cuenca@gmail.com
-2.8609501,-78.9774066,SUR,AZUAY,CUENCA,CONCESION,CUENCA_VIA OCHOA LEON,NORTE,VIA A CHECA S/N Y CALLE A SAN MIGUEL FRENTE A TIENDA PACHI,0967658336,ROSA HERMELINDA QUITO SINCHI,SI,10H30,09H00 A 12H00 - 13H30 A 18H30,09H00 A 12H30,csviaochoaleon.cuenca@gmail.com
-2.207109,-79.134208,SUR,CHIMBORAZO,CUMANDA,CRESS,CUMANDA_AV PRIMERO DE MAYO,CENTRO,AV. PRIMERO DE MAYO S/N ENTRE 10 DE AGOSTO Y GOMEZ RENDON DIAGONAL AL PARQUEADERO DE BUSES DE CUMANDA,0982891517,BETANCOURT HOYOS ISABEL CRISTINA,SI,15h00,09H00 A 12H00 - 14H00 A 17H30,NO LABORA,csavprimerodemayo.cumanda@gmail.com
-2.05245,-79.91386,SUR,GUAYAS,DAULE,CRESS,DAULE_EDIF RIVER PLAZA,NORTE,AV LEON FEBRES CORDERO RIVADENEIRA S/N LA AURORA EDIF RIVER PLAZA OFI B01,04-4547328,LOPEZ FUENTES BRYAN PAUL,SI,12H00,10H00 A 12H00 - 13H00 A 18H00,10H00 A 13H00,csedifriverplaza.daule@gmail.com
-2.047147,-79.870819,SUR,GUAYAS,DAULE,CRESS,DAULE_KM 10.5 VIA SAMBORONDON,NORTE,"KM 10,5 VIA A SAMBORONDON - SALITRE URB MARINA DOR PARK MZ 2 SL 2 LOCAL 2 DIAGONAL A SUPERMERCADO EL CORAL",0996380080,BETANCOURT HOYOS ISABEL CRISTINA,SI,12H00,09H00 A 18H00,09H00 A 13H00,cskm10.5viasamborondon@gmail.com
-2.036448,-79.915688,SUR,GUAYAS,DAULE,CRESS,DAULE_LA JOYA,NORTE,CENTRO COMERCIAL PLAZA ORLANDO PB-04,0987966697,BETANCOURT HOYOS ISABEL CRISTINA,SI,13H00,08H30 -12H00 A 13H00 -18:30,09H00 A 13H00,CSLAJOYAPLAZAORLANDO.DAULE@GMAIL.COM
-2.0586,-79.928084,SUR,GUAYAS,DAULE,CRESS,DAULE_LA RIOJA,NORTE,AV LEON FEBRES CORDERO URB LA RIOJA EN PLAZA GALERIA,0988407165,LOPEZ FUENTES BRYAN PAUL,SI,12H00,08H00 A 18H00,08H00 A 13H00,cslarioja.daule@gmail.com
-1.861409,-79.978172,SUR,GUAYAS,DAULE,DIRECTO,DAULE_VICENTE PIEDRAHITA,NORTE,VICENTE PIEDRAHITA S/N Y MANUEL FAJARDO - SUPER DESPENSA AKI LOCAL 2,04-3732000 EXT 4335,LOPEZ FUENTES BRYAN PAUL,SI,10H00,09:00 a 13:00 - 13:30 a 18:00,10:00 a 13:00,csvicentepiedrahita.daule@servientrega.com.ec
-2.0497127,-79.8904673,SUR,GUAYAS,DAULE,CRESS,DAULE_VILLA CLUB,NORTE,LA AURORA CC PLAZA VICTORIA CLUB LOCAL 1A,0962895276,LOPEZ FUENTES BRYAN PAUL,SI,12H00,08H30 A 12H00 - 13H00 A 19H00,09H00 A 14H00,cspiazzavillaclub.daule@gmail.com
-2.1617058,-79.8332561,SUR,GUAYAS,DURAN,CRESS,DURAN_5 DE JUNIIO AV JAIME NEBOT,SUROESTE,AV JAIME NEBOT PRINCIPAL Y YAGUACHI BARRIO 5 DE JUNIO,0959690141,LOPEZ FUENTES BRYAN PAUL,SI,12H00,09H00 A 17H00,09H00 A 13H00,cs5dejunio.duran@gmail.com
-2.167217,-79.841803,SUR,GUAYAS,DURAN,DIRECTO,DURAN_AV. NICOLAS LAPENTTI,NORTE,AV. NICOLAS LAPENTTI Y DEMOCRACIA NORTE SL. 15- FRENTE AUTOLASA,04-3732000 EXT 4336,CABRERA MACIAS JOSE LUIS,SI,10H30,09H00 A 18H00,09H00 A 13H00,csavnicolaslapentti.duran@servientrega.com.ec
-2.171709,-79.853699,SUR,GUAYAS,DURAN,CRESS,DURAN_CENTRO(ELOY ALFARO),CENTRO,CENTRO DE DURAN MZ 09 SL 8A S/N REF FRENTE AL MERCADO MAYORITA LAS MANUELAS,0997189559,CABRERA MACIAS JOSE LUIS,SI,11H00,09H00 A 18H00,09H00 A 13H00,cscentroeloyalfaro.duran@gmail.com
-2.180656,-79.813705,SUR,GUAYAS,DURAN,CRESS,DURAN_EL RECREO 1ERA. ETAPA,CENTRO,AV LAURICE ANTON DE SALEM MZ 107 SL 32 EL RECREO 1ERA ETAPA - FRENTE A COMISION DE TRANSITO,0996779852,CABRERA MACIAS JOSE LUIS,SI,11H00,09H30 A 17H30,09H00 A 13H00,cselrecreo1eraetapa.duran@gmail.com
-2.187440,-79.821441,SUR,GUAYAS,DURAN,CRESS,DURAN_PANORAMA AV. PRINCIPAL,ESTE,CDLA PANORAMA MZ G SL 12 - DIAGONAL UPC,0988012018,CABRERA MACIAS JOSE LUIS,SI,12H00,09H00 A 17H30,09H00 A 13H00,cspanorama.duran@gmail.com
-2.179564,-79.846571,SUR,GUAYAS,DURAN,CRESS,DURAN_PRIMAVERA 2,CENTRO,PRIMAVERA 2 SECTOR IC MZ 16 V8,0993330003,CABRERA MACIAS JOSE LUIS,SI,12H00,08H00 A 17H00,08H30 A 14H00,csprimavera2.duran@gmail.com
-1.433512,-79.283805,NORTE,BOLIVAR,ECHEANDIA,CONCESION,ECHEANDIA_VIA A VENTANAS,CENTRO,AV. NELSON LEON S/N ENTRE CALLE L Y CALLE S,0982799757,BYRON FABIAN MORA SANTOS,SI,14H00,08H00 A 13H00 - 14H00 A 17H00,08H00 A 13H00,csviaaventanas.echeandia@hotmail.com
-3.287435,-79.900743,SUR,EL ORO,EL CAMBIO,CONCESION,EL CAMBIO_BARRIO SAN VICENTE,CENTRO,BARRIO SAN VICENTE Y 1ERA SUR FRENTE A LA IGLESIA EL CAMBIO,0981294046,RAMIREZ GONZALEZ JUAN CARLOS,SI,N/A,08H00 A 12H30 - 14H00 A 18H00,09H00 A 12H00,csbarriosanvicente.elcambio@gmail.com
-0.272848,-79.461922,NORTE,MANABI,EL CARMEN,CONCESION,EL CARMEN_PRINCIPAL,CENTRO,CARLOS ALBERTO ARAY S/N Y ELOY ALFARO,0968508519,PANCHI VALENCIA MARTHA CECILIA,SI,11H00,08H30 A 13H30 - 14H30 A 17H00,09H00 A 13H30,servientrega.elcarmen365@gmail.com
-0.4519886,-76.9960791,NORTE,ORELLANA,EL COCA,CONCESION,EL COCA_CENTRO,CENTRO,AV 9 DE OCTUBRE S/N Y RIO TIPUTINI,0983512654,MANYA CUJI MARCO ANTONIO,SI,11H00,08H00 A 13H00 - 14H00 A 17H00,08H00 A 12H00,cs-el-coca@serv-regional.com
-2.202382,-79.62775,SUR,GUAYAS,EL DESEO,CRESS,EL DESEO_AV. PRINCIPAL,SUR,VIA KM. 26 S/N RECINTO EL DESEO TRONCAL DE LA COSTA FRENTE AL SEGURO CAMPESINO,0980905822,LUIS FIERRO FARINO,SI,14H00,09H00 A 17H00,09H00 A 12H00,csavprincipal.eldeseo@gmail.com
-1.046665,-79.639205,SUR,GUAYAS,EL EMPALME,CONCESION,EL EMPALME_AV GUAYAQUIL,SUR,AV GUAYAQUIL Y ORIENTE ECUATORIANO FRENTE AL COMERCIAL LA RUEDA,0963173230,CEDENO MAZAMBA HECTOR JAVIER,SI,11H00,08H00 A 12H30 - 13H30 A 17H00,08H00 A 13H00,csavguayaquil.elempalme@gmail.com
-1.042181,-79.639696,SUR,GUAYAS,EL EMPALME,CRESS,EL EMPALME_AV MANABI,CENTRO,AV PADRE MATEO RODRIGUEZ S/N Y CALLE MANABI DIAGONAL A HOTEL ABAD,0959187113,CEDENO MAZAMBA HECTOR JAVIER,SI,11H00,08H30 A 12H30 - 14H00 A 17H00,08H30 A 12H30,csavmanabi.elempalme@hotmail.com
-3.244572,-79.832131,SUR,EL ORO,EL GUABO,CONCESION,EL GUABO_CALLE 3 DE NOVIEMBRE,CENTRO,3 DE NOV. Y ELOY ALFARO JUNTO A ALMACENES TIA,07-2952888,RAMIREZ GONZALEZ JUAN CARLOS,SI,12H00,08H00 A 13H00 - 14H00 A 16H30,09H00 A 12H30,cs3denoviembre.elguabo@gmail.com
-1.6076682,-78.6428509,NORTE,CHIMBORAZO,EL GUANO,CONCESION,EL GUANO_PRINCIPAL,CENTRO,TOMAS RAMIREZ Y GARCIA MORENO,03-2901041/ 0984295764,CHRISTIAN EDUARDO BARONA RAMIREZ,SI,09H30,09H30 A 12H30 - 14H00 A 18H00,10H00 A 13H00,cs1serviguano@gmail.com
-3.6242,-78.5871,SUR,ZAMORA,EL PANGUI,CONCESION,EL PANGUI_SAN DIEGO HERMINIO,SUR,SAN DIEGO HERMINIO CARRION S/N AV QUITO A 2 CUADRAS,0994165351,SIERRA HIDALGO CRISTIAN PATRICIO,SI,10H00,08H00 A 12H00 - 13H00 A 17H00,08H00 A 12H00,cssandiegoherminio.elpangui@gmail.com
-2.333035,-79.399967,SUR,GUAYAS,EL TRIUNFO,CONCESION,EL TRIUNFO_AV. 8 DE ABRIL,CENTRO,AV. 8 DE ABRIL 1115 Y JUAN MONTALVO - JUNTO A AGRIPAC,0959093751,BETANCOURT HOYOS ISABEL CRISTINA,SI,12H00,08:00 a 13:00 - 14:00 a 18:00,09:00 a 13:00,csav8deabril.eltriunfo@gmail.com
0.944891,-79.632248,NORTE,ESMERALDAS,ESMERALDAS,DIRECTO,ESMERALDAS_CENTRO LOGISTICO,SUR,VIA A TACHINA M146 Y SN,03 3732000 EXT 6322,VELASCO BAILON NANCY ELIZABETH,SI,09h00,08H00 A 13H00 - 14H00 A 17H30,09H00 A 12H00,cscl.esmeraldas@servientrega.com.ec
0.9346045,-79.6721957,NORTE,ESMERALDAS,ESMERALDAS,CRESS,ESMERALDAS_CODESA,SUR,VIA SAN MARTIN SOLAR 9 Y CALLE H - SALIDA BUSES TERMINAL,0996263600 - 0979695367,VELASCO BAILON NANCY ELIZABETH,SI,11h00,07H30 A 18H30,08H00 A 13H00,cs6.esmeraldas@hotmail.com
0.872200,-79.633200,NORTE,ESMERALDAS,ESMERALDAS,CRESS,ESMERALDAS_LA VICTORIA,CENTRO,VIA A QUININDE S/N Y TRAMO GUINCHELE MZ 65 SOLAR 2,0980288327,VELASCO BAILON NANCY ELIZABETH,SI,11H00,08H00 A 12H00 - 13H00 A 18H00,09H00 A 13H00,cslavictoria.esmeraldas@hotmail.com
0.9668934,-79.6536998,NORTE,ESMERALDAS,ESMERALDAS,DIRECTO,ESMERALDAS_OLMEDO,CENTRO,AV OLMEDO S/N Y 10 DE AGOSTO,3732000 EXT 6321,VELASCO BAILON NANCY ELIZABETH,SI,11H00,08H00 A 17H30,08H00 A 12H30,csolmedo.esmeraldas@servientrega.com.ec
0.9811707,-79.6578987,NORTE,ESMERALDAS,ESMERALDAS,CRESS,ESMERALDAS_PARADA 10,NORTE,AV. SEGUNDA LIBERTAD M18 SL 6 Y FRANKLIN TELLO,0993097065,VELASCO BAILON NANCY ELIZABETH,SI,11H00,08H00 A 12H00 Y 14H00 A 18H0,NO LABORA,esmeraldas_csparada10@hotmail.com
0.915816,-79.684911,NORTE,ESMERALDAS,ESMERALDAS,DIRECTO,ESMERALDAS_SAN RAFAEL,SUR,CALLE H MZ 71 SOLAR 33 Y CALLE C,06-3732000 EXT6318,VELASCO BAILON NANCY ELIZABETH,SI,12h00,08H00 A 13H00 - 14H00 A 17H30,09H00 A 12H00,cssanrafael.esmeraldas@servientrega.com.ec
-0.40061,-79.90263,SUR,MANABI,FLAVIO ALFARO,CONCESION,FLAVIO ALFARO_CARLOS ARAY,CENTRO,CARLOS ALBERTO ARAY Y MIRAFLORES,989822571,TANIA YESENIA GARCIA LUNA,SI,11H00,09H00 A 13H00 - 14H00 A 17H00,NO LABORA,cscarlosaray.flavioalfaro@gmail.com
-3.1604396,-79.1481387,SUR,AZUAY,GIRON,CRESS,GIRON_SIMON BOLIVAR,CENTRO,SIMON BOLIVAR S/N GIRON DIAGONAL AL BANCO DEL AUSTRO,0979595965,ROSA HERMELINDA QUITO SINCHI,SI,11H30,08H00 A 12H00 - 13H00 A 17H00,08H00 A 12H00,cssimonbolivar.giron@gmail.com
-4.01421,-9.1747935,SUR,LOJA,GONZANAMA,CRESS,GONZANAMA_AV. 30 DE SEPTIEMBRE,SUR,AV. 30 DE SEPTIEMBRE S/N Y CALLE 10 DE AGOSTO FRENTE AL COLISEO DE GONZANAMA,0939406314,SIERRA HIDALGO CRISTIAN PATRICIO,SI,09H00,09H00 A 17H00,09H00 A 12H00,csav30deseptiembre.gonzanama@gmail.com
-2.892229,-78.779895,SUR,AZUAY,GUALACEO,CRESS,GUALACEO_GRAN COLOMBIA,CENTRO,AV GRAN COLOMBIA S/N Y CALLE MANUEL MORENO FRENTE A CHELO SOFT BAR,0962550142,ROSA HERMELINDA QUITO SINCHI,SI,10H30,09H00 A 18H30,09H00 A 12H30,csgrancolombia.gualaceo@gmail.com
-2.8878333,-78.7761111,SUR,AZUAY,GUALACEO,CRESS,GUALACEO_JAIME ROLDOS,CENTRO,JAIME ROLDOS AGUILERA Y MARIETA VASQUEZ,0963992693,ROSA HERMELINDA QUITO SINCHI,SI,10H30,08H30 A 19H00,09H00 A 12H30,CSJAIMEROLDOS.GUALACEO@GMAIL.COM
-3.4024988,-78.5847239,SUR,MORONA SANTIAGO,GUALAQUIZA,CONCESION,GUALAQUIZA_PSJE FRANCISCO DE ORELLANA,CENTRO,FRANCISCO DE ORELLANA S/N Y GRAN PASAJE JUNTO A PLAZA CIVICA,0986474424,ROSA HERMELINDA QUITO SINCHI,SI,13H00,09H00 A 12H00 - 12H30 A 17H30,09H00 A 13H00,csfranciscoorellana.gualaquiza@gmail.com
-1.932838,-78.708697,NORTE,CHIMBORAZO,GUAMOTE,CONCESION,GUAMOTE_PRINCIPAL,CENTRO,10 DE AGOSTO S/N Y GONZALEZ SUAREZ,0969357972,CHRISTIAN EDUARDO BARONA RAMIREZ,SI,12H00,08H00 A 12H00 - 14H00 A 18H00,09H00 A 13H00,csprincipal.guamote@hotmail.com
-1.574299,-79.006133,NORTE,BOLIVAR,GUARANDA,DIRECTO,GUARANDA_CDLA UNIVERSITARIA,NORTE,AV. ERNESTO CHE GUEVARA S/N ENTRE LUIS B ARRE Y GABRIELA IGNACIO VEINTIMILLA,3732000 EXT 3414,BYRON FABIAN MORA SANTOS,SI,09H00,08H00 A 13H00 - 14H00 A 18H00,08H00 A 13H00,cscdlauniversitaria.guaranda@servientrega.com.ec
-1.5913088,-78.9995129,NORTE,BOLIVAR,GUARANDA,DIRECTO,GUARANDA_PRINCIPAL,CENTRO,GARCIA MORENO 809 Y NUEVE DE ABRIL,03-3732000 EXT 3308,BYRON FABIAN MORA SANTOS,SI,11H30,08H00 A 13H00 - 14H00 A 18H00,08H00 A 12H00,csprincipal.guaranda@servientrega.com.ec
